Bait	GeneName	CellTypes	InWeb	BioPlex	iRefIndex	HuRI	STRING	PCNet
EDN1	TFIP11	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	TGFBI	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	TGM2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDN1	THRAP3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	TLN1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	TMOD3	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	TMSB4X	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	TNC	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDN1	TNKS1BP1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	TNRC6B	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	TOP1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	TPI1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	TPM3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	TPM4	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	TRA2A	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	TRA2B	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	TRIM21	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	TRIM25	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	TUFM	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	TWF2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	TXN	EC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDN1	TXNDC12	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	U2AF2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	U2SURP	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	UBAP2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	USP15	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	VARS1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	VCAN	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDN1	VCP	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	VDAC1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	VPS13A	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	WDR26	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	WDR77	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	XRCC5	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	XRCC6	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	YBX3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	YLPM1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	YPEL5	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	YWHAB	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	YWHAE	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ZC3H18	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ZC3HAV1	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ZNF638	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ZRANB2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	ACIN1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	ACO1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	AGO2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	ANXA5	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	AP3S1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	ARCN1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	ARGLU1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	ARHGAP22	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	ARL1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	ARL6IP4	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	ARMCX1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	ARPC1A	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	ATAD3B	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	ATP5F1C	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	BAG2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	BGN	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	CAD	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	CAMK2D	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	CAMSAP1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	CAV2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	CCDC47	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	CCDC9B	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	CDC42BPA	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	CDK11A	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	CEP170B	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	CEP20	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	CHMP1A	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	CHMP5	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	CHTOP	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	CIT	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	COL11A1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDNRA	COL12A1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	COL5A1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDNRA	COL8A1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	COMT	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	COPE	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	CPSF6	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	CPSF7	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	CYB5R3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	DAZAP1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	DCTN2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	DDX20	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	DDX46	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	DDX47	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	DDX6	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	DNAJA1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	DNAJB4	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	DNAJC1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	DNAJC10	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	EIF3G	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	EIF3L	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	EIF4E	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	ERCC6	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	EXOC2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	FAM120B	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	FAM133B	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	FAM98B	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	FAU	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	FLNC	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	FNDC3B	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	FRG1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	FUS	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	GEMIN2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	GEMIN4	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	GEMIN5	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	GEMIN6	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	GEMIN8	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	GIGYF2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	GNB1	SMC	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
EDNRA	GOLGA2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	GPI	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	GSTP1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	GTPBP1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	H1-0	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	HNRNPH1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	HNRNPH3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	HP1BP3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	HSD17B12	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	HSD17B4	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	HSPA8	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	HSPA9	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	IBTK	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	IGHG4	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	IGHV3-53	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	IGKV4-1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	INF2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	ITPR3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	KCTD10	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	KCTD20	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	LAMA5	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	LGALS3BP	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	LIG3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	LIMCH1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	LPXN	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	LUC7L2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	LUC7L3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	MAGED1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	MARCKS	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	MARK2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	MFF	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	MICAL3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	MOV10	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	MRPL34	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	MVP	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	NAV1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	NBR1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	NDUFB4	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	NECAP1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	NFIB	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	NMT1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	NOP16	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	NT5E	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDNRA	OSBPL8	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	P4HB	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	PALLD	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDNRA	PAPPA	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDNRA	PAPSS2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	PARP12	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	PARP4	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	PCMT1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	PDAP1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	PDIA6	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	PHGDH	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	PHLDB2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	PLEC	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	POLR1G	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	POTEKP	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	PRPF31	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	PRRX1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDNRA	PRSS1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	PSD3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	PSMC1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	PSMC5	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	PSMD8	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	PTBP3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	PUF60	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	RAB1B	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	RACGAP1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	RBM25	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	RBM39	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	RBM8A	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	REPS1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	RFC1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	RIOK2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	RPA1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	RPL37A	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	RPL39	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	RPS18	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	RPS29	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	RTN4	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SAP30BP	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SEC13	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SEC23A	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SEC24C	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SEC31A	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SEMA3C	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDNRA	SF3A1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SF3B3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SH3BGRL2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SH3BGRL3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SH3GL1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SLC16A3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SLC25A24	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SMARCA2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SMN1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SMURF2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SNRNP200	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SNRNP27	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SNRNP70	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SNRPA	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SNRPD2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SNRPD3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SNRPN	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SPARC	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDNRA	SQSTM1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SRGAP1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SRGAP2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SRP14	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SRPRA	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SRSF11	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SRSF4	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SRSF5	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SSH1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	STRAP	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	SWAP70	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	TAX1BP1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	TEP1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	TFG	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	TFRC	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	TIMP3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDNRA	TNFAIP1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	TNRC6B	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	TNS1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	TRIM21	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	TRIM3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	U2AF1L5	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	U2AF2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	U2SURP	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	UBAP2L	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	UGGT2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	UPF3B	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	USP13	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	VCL	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	WWP1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	XRN2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	YWHAG	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	YWHAH	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDNRA	ZBTB21	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	ABLIM3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	ACTB	EC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
FLT1	ACTBL2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	ACTC1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
FLT1	ACTR2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	ACTR3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	ADD1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	ADD3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	AHNAK	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	AHNAK2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	AP2A1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	AP2A2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	AP2B1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	AP2M1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	ARF4	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	ARPC1B	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	ARPC2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	ARPC3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	ARPC4	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	ARPC5	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	ARPC5L	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	ATAD3A	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	BAG2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	BANP	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	BCLAF1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	BMP2K	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	BTBD10	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	CALM2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	CAPZA1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	CAPZA2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	CAPZB	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	CCDC9B	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	CDK17	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	CHERP	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	CHTOP	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	CLINT1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	CLTA	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	CLTB	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	CLTC	EC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
FLT1	CPSF6	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	CTTN	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	DAB2	EC	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
FLT1	DDX17	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	DDX5	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	DHX15	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	DHX9	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	DOCK7	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	EIF4A3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	ELAVL1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	EPB41L5	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	ERH	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	FAM120A	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	FAM98A	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	FLII	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
FLT1	FUS	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
